amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,log_amount,hour_sin,hour_cos,is_late_night,high_velocity,low_device_trust,risk_signal_count,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
225.52,11,0,0,25,2,31,5.422833241245605,0.258819045102521,-0.9659258262890682,0,0,1,1,0,0,0,0,1
35.1,10,0,0,49,3,48,3.586292865338835,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0
17.27,1,0,0,50,5,56,2.9052603703899154,0.25881904510252074,0.9659258262890683,1,1,0,2,1,0,0,0,0
624.57,8,0,0,93,1,20,6.438663234117079,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
17.23,10,0,0,99,1,48,2.9030685886905716,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1
541.05,15,0,1,69,2,66,6.2953582481073,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,1,0,0,0
52.66,9,0,0,93,2,67,3.982667844997478,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0
251.27,20,0,1,99,3,47,5.530499942512916,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0,0,0
22.22,3,0,0,28,4,45,3.1450139762697455,0.7071067811865476,0.7071067811865476,1,1,1,3,0,0,0,1,0
624.21,21,0,1,26,1,41,6.438087593301042,-0.7071067811865477,0.7071067811865474,0,0,1,2,0,0,0,1,0
155.95,2,0,0,94,2,42,5.0559272832879625,0.49999999999999994,0.8660254037844387,1,0,0,1,0,1,0,0,0
183.38,6,0,0,28,1,65,5.216998845370449,1.0,6.123233995736766e-17,0,0,1,1,1,0,0,0,0
149.31,5,0,0,28,4,51,5.012699828145135,0.9659258262890683,0.25881904510252074,1,1,1,3,1,0,0,0,0
369.4,15,0,0,93,3,32,5.914583502772024,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0
556.87,0,0,0,81,1,49,6.324125960328047,0.0,1.0,1,0,0,1,0,1,0,0,0
1.17,19,0,0,47,2,60,0.7747271675523681,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,1
32.18,17,0,0,54,5,48,3.5019472847622986,-0.9659258262890683,-0.25881904510252063,0,1,0,1,0,0,0,1,0
499.01,9,0,0,49,2,41,6.214628098222194,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0
266.23,4,0,0,69,1,26,5.588109710809176,0.8660254037844386,0.5000000000000001,1,0,0,1,1,0,0,0,0
132.66,23,0,0,96,1,33,4.895299262082924,-0.25881904510252157,0.9659258262890681,0,0,0,0,1,0,0,0,0
42.49,5,0,0,31,1,33,3.772531026609547,0.9659258262890683,0.25881904510252074,1,0,1,2,0,1,0,0,0
26.42,10,0,0,68,3,31,3.3112726741341683,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0
251.27,8,0,0,40,1,34,5.530499942512916,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
103.6,15,0,0,54,2,54,4.650143551630823,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,1
380.46,6,0,0,82,1,45,5.944005995948281,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1
45.1,20,0,0,86,3,40,3.8308129500026027,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0
143.39,11,0,0,83,4,54,4.972517971983128,0.258819045102521,-0.9659258262890682,0,1,0,1,0,0,1,0,0
701.79,2,1,1,94,1,20,6.5550581274126225,0.49999999999999994,0.8660254037844387,1,0,0,3,0,0,0,0,1
49.75,11,0,0,79,2,34,3.926911617921897,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,1
220.39,23,0,0,50,2,41,5.399925852136134,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,1,0,0
44.9,9,0,0,67,1,44,3.8264651170664994,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,1,0,0,0
341.43,14,1,0,71,4,18,5.836067257251887,-0.4999999999999997,-0.8660254037844388,0,1,0,2,0,1,0,0,0
35.54,5,1,0,66,2,25,3.5984075509498608,0.9659258262890683,0.25881904510252074,1,0,0,2,1,0,0,0,0
21.43,10,0,0,98,3,44,3.110399348532117,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,0,0
239.5,20,0,0,92,0,62,5.482720089545816,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0
48.23,21,0,0,96,0,29,3.8965031937701093,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,1,0,0,0
791.2,6,0,1,48,4,25,6.674813885187817,1.0,6.123233995736766e-17,0,1,0,2,0,0,0,0,1
33.35,15,0,0,88,2,50,3.536602018668358,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,1
241.0,5,0,0,64,1,51,5.488937726156687,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,1,0
85.24,17,0,0,72,2,55,4.457134107160687,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
76.81,2,0,0,32,2,27,4.354269957628839,0.49999999999999994,0.8660254037844387,1,0,1,2,0,1,0,0,0
42.61,17,0,0,38,3,19,3.775286481854675,-0.9659258262890683,-0.25881904510252063,0,0,1,1,0,1,0,0,0
269.79,17,0,1,52,1,33,5.601343612734418,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,1
194.35,8,0,0,42,2,57,5.274792821501079,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
132.47,21,0,0,88,2,19,4.89387673348606,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,0,1
325.55,22,0,0,57,2,23,5.788583076348666,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0
95.78,21,0,0,52,1,49,4.572440361365173,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,1,0,0
31.01,21,0,0,92,4,41,3.4660483539817717,-0.7071067811865477,0.7071067811865474,0,1,0,1,0,1,0,0,0
463.23,1,0,0,63,1,52,6.140380119067894,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,0,1
289.62,15,0,1,46,1,44,5.6720165718925495,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,1
0.01,3,0,0,78,1,34,0.009950330853168083,0.7071067811865476,0.7071067811865476,1,0,0,1,1,0,0,0,0
339.34,10,0,0,70,3,30,5.82994511794329,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1
73.18,13,0,0,56,2,47,4.306494572061445,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,1,0,0,0
175.95,17,0,0,52,4,27,5.175867206791472,-0.9659258262890683,-0.25881904510252063,0,1,0,1,0,0,1,0,0
642.2,6,0,0,78,1,52,6.466455717864757,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0
50.97,15,0,0,89,0,63,3.9506666290203505,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0
13.17,4,0,0,61,2,29,2.6511270537025893,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,1,0
305.66,17,0,0,68,3,23,5.725739642008243,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
305.35,11,0,0,58,3,50,5.724728239171664,0.258819045102521,-0.9659258262890682,0,0,0,0,0,1,0,0,0
244.94,2,0,0,27,1,32,5.505087603744301,0.49999999999999994,0.8660254037844387,1,0,1,2,0,0,0,0,1
303.22,6,0,0,73,1,69,5.717751123883597,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1
35.42,12,0,0,98,1,54,3.595118074299462,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0
5.75,1,0,0,91,1,50,1.9095425048844386,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,0,1
91.11,10,0,0,64,1,64,4.522983515000144,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,1
361.87,12,0,0,62,2,37,5.894044643400399,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0
42.88,2,1,0,45,3,58,3.7814586354070294,0.49999999999999994,0.8660254037844387,1,0,0,2,0,1,0,0,0
37.71,20,0,0,43,0,18,3.6560979645895566,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0
20.1,15,0,0,79,0,69,3.0492730404820207,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,1,0
868.26,8,0,0,99,3,69,6.76764227499206,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0
24.09,7,0,0,52,3,57,3.222469360378331,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
33.7,20,0,0,28,1,43,3.5467396869528134,-0.8660254037844386,0.5000000000000001,0,0,1,1,1,0,0,0,0
19.34,0,0,0,26,2,40,3.012589390620414,0.0,1.0,1,0,1,2,0,0,0,0,1
43.11,5,0,0,30,2,21,3.786686514116848,0.9659258262890683,0.25881904510252074,1,0,1,2,0,1,0,0,0
181.49,20,0,0,41,4,20,5.206695377000724,-0.8660254037844386,0.5000000000000001,0,1,0,1,1,0,0,0,0
88.6,19,0,0,34,1,25,4.4953553199808844,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,1,0,0,0
16.82,19,0,0,32,1,53,2.8803214220426634,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0,0,0,1
164.65,18,0,0,33,2,58,5.109877128745905,-1.0,-1.8369701987210297e-16,0,0,1,1,0,1,0,0,0
56.79,2,0,0,42,0,30,4.056815750329687,0.49999999999999994,0.8660254037844387,1,0,0,1,1,0,0,0,0
1.04,17,0,0,53,2,38,0.712949807856125,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
15.67,0,0,0,93,5,39,2.813610696762703,0.0,1.0,1,1,0,2,0,0,0,1,0
129.17,8,0,0,51,1,23,4.868841288478369,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,1,0,0
14.4,9,0,0,58,2,22,2.7343675094195836,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,1,0,0,0
9.35,21,0,0,54,5,24,2.336986519711378,-0.7071067811865477,0.7071067811865474,0,1,0,1,0,1,0,0,0
257.47,14,0,0,69,2,64,5.554779633055071,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0
176.02,5,0,0,60,2,37,5.1762627205407306,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,0,1
253.27,15,0,1,99,1,56,5.538396694568449,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,1,0
100.97,0,1,0,43,0,49,4.624678652376135,0.0,1.0,1,0,0,2,0,0,0,0,1
1.99,17,0,0,81,0,23,1.095273387402595,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
215.2,16,0,0,73,3,40,5.376203905205108,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0
0.91,14,0,0,84,3,52,0.6471032420585384,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0
495.26,9,0,0,59,2,23,6.2070999829318705,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1
295.83,7,0,0,46,2,26,5.693159584352287,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
185.62,16,0,1,63,1,65,5.229074463805876,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0,0,1,0
23.64,11,0,0,97,1,57,3.204371138665319,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,0
69.56,4,0,0,92,2,44,4.256463411698536,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,1
6.19,9,0,0,91,1,27,1.9726911717329554,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1
260.19,11,0,0,36,4,31,5.565248111830189,0.258819045102521,-0.9659258262890682,0,1,1,2,1,0,0,0,0
176.95,10,1,0,85,2,53,5.181502611956201,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,1
10.1,10,0,0,47,1,23,2.4069451083182885,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0
96.0,15,1,0,34,2,21,4.574710978503383,-0.7071067811865471,-0.7071067811865479,0,0,1,2,0,0,1,0,0
37.24,19,0,0,43,2,28,3.643882088183201,-0.9659258262890684,0.2588190451025203,0,0,0,0,1,0,0,0,0
159.43,6,0,0,35,6,29,5.077857710362984,1.0,6.123233995736766e-17,0,1,1,2,0,0,0,1,0
69.59,3,0,0,36,1,50,4.256888491407381,0.7071067811865476,0.7071067811865476,1,0,1,2,0,1,0,0,0
101.97,20,0,0,55,3,18,4.63443768366866,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0
140.47,3,0,0,87,5,22,4.952087680470843,0.7071067811865476,0.7071067811865476,1,1,0,2,0,0,0,0,1
127.53,17,0,0,37,4,57,4.85616234012204,-0.9659258262890683,-0.25881904510252063,0,1,1,2,0,0,1,0,0
141.67,17,0,0,38,2,63,4.960534271126723,-0.9659258262890683,-0.25881904510252063,0,0,1,1,0,1,0,0,0
78.49,0,0,0,74,6,32,4.375631227585021,0.0,1.0,1,1,0,2,0,0,1,0,0
155.86,10,0,0,96,1,60,5.05535368778452,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0
91.14,3,0,0,64,2,66,4.523309159507771,0.7071067811865476,0.7071067811865476,1,0,0,1,1,0,0,0,0
182.6,14,0,0,31,3,34,5.21275947818639,-0.4999999999999997,-0.8660254037844388,0,0,1,1,0,0,1,0,0
41.27,16,0,0,30,2,52,3.7440776145786985,-0.8660254037844385,-0.5000000000000004,0,0,1,1,0,1,0,0,0
872.17,3,1,0,69,1,18,6.772130267695306,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,0,0,1
82.68,3,0,0,70,0,63,4.427000000316613,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0
226.03,0,0,0,48,1,60,5.425082167339534,0.0,1.0,1,0,0,1,0,1,0,0,0
44.44,6,0,0,44,5,45,3.816392774412896,1.0,6.123233995736766e-17,0,1,0,1,0,0,1,0,0
85.16,18,0,0,60,2,60,4.456206032848133,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0
77.23,6,0,0,73,2,39,4.359653205696989,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0
101.32,8,0,0,46,0,33,4.628105157270587,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
158.59,0,0,0,73,4,24,5.072608026411095,0.0,1.0,1,1,0,2,1,0,0,0,0
220.64,7,0,0,39,2,53,5.401054443999149,0.9659258262890683,-0.25881904510252063,0,0,1,1,0,1,0,0,0
157.46,14,0,0,47,3,20,5.065502195537096,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0
324.27,8,0,0,55,5,49,5.784655606662756,0.8660254037844387,-0.4999999999999998,0,1,0,1,0,1,0,0,0
562.16,23,0,0,98,2,59,6.333563779594327,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1
275.18,2,0,0,59,3,59,5.621052827057205,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,1,0
25.69,7,0,0,57,4,22,3.284288963416433,0.9659258262890683,-0.25881904510252063,0,1,0,1,0,1,0,0,0
33.13,17,0,0,81,1,56,3.530176762918616,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
58.35,0,0,1,29,4,49,4.083452121055677,0.0,1.0,1,1,1,4,0,0,0,0,1
35.16,19,0,0,31,3,65,3.5879535355239756,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0,1,0,0
71.92,22,0,0,26,3,21,4.289362949810462,-0.5000000000000004,0.8660254037844384,0,0,1,1,0,1,0,0,0
640.62,18,0,0,64,1,65,6.463996228136291,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0
198.78,6,0,0,42,2,56,5.2972167611040035,1.0,6.123233995736766e-17,0,0,0,0,1,0,0,0,0
7.7,4,0,0,75,0,54,2.163323025660538,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,1
219.77,14,0,0,86,1,33,5.397121435606618,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0
113.83,22,0,0,48,3,29,4.743452773788098,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,1,0,0
119.84,6,0,0,51,4,68,4.794467356518472,1.0,6.123233995736766e-17,0,1,0,1,0,1,0,0,0
118.71,11,0,0,89,2,62,4.785072151263279,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
232.85,14,0,0,27,2,29,5.454679884171895,-0.4999999999999997,-0.8660254037844388,0,0,1,1,0,0,0,1,0
250.85,2,0,0,30,1,50,5.528833672191659,0.49999999999999994,0.8660254037844387,1,0,1,2,0,0,1,0,0
274.01,19,0,1,42,3,37,5.616807460641794,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,1
82.51,20,0,0,78,4,65,4.424966385165138,-0.8660254037844386,0.5000000000000001,0,1,0,1,0,0,0,0,1
200.19,7,0,0,73,0,55,5.304249735201145,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
175.96,2,0,0,78,0,34,5.17592371833397,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,1,0
515.37,21,0,0,60,2,42,6.24682356278455,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0
298.02,18,0,0,61,1,36,5.7005104607857815,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0
493.1,12,1,0,64,0,47,6.202737925851705,1.2246467991473532e-16,-1.0,0,0,0,1,0,1,0,0,0
350.02,21,0,0,35,4,56,5.860843201899544,-0.7071067811865477,0.7071067811865474,0,1,1,2,0,0,1,0,0
84.21,13,0,0,90,1,56,4.445118797839864,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,1,0,0,0
27.1,13,0,0,80,3,27,3.3357695763397,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,1
265.3,12,0,1,55,4,65,5.584623492819887,1.2246467991473532e-16,-1.0,0,1,0,2,0,0,0,0,1
97.42,8,0,0,35,1,47,4.589244035437832,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,1
107.79,3,0,0,38,5,18,4.689419418432991,0.7071067811865476,0.7071067811865476,1,1,1,3,0,1,0,0,0
135.05,21,0,0,92,1,50,4.913022465229256,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,0,1
121.08,18,0,0,58,1,27,4.804676567536147,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0
258.62,14,0,0,27,2,31,5.559219023464848,-0.4999999999999997,-0.8660254037844388,0,0,1,1,0,0,0,1,0
495.15,6,0,0,96,2,32,6.20687830036025,1.0,6.123233995736766e-17,0,0,0,0,0,0,1,0,0
175.87,3,0,0,74,3,50,5.175414999446702,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,0,1,0
335.52,11,0,0,33,1,18,5.818657582682612,0.258819045102521,-0.9659258262890682,0,0,1,1,0,0,0,1,0
31.92,10,0,0,38,1,22,3.494080375808869,0.49999999999999994,-0.8660254037844387,0,0,1,1,1,0,0,0,0
671.5,22,0,0,59,1,56,6.511002111475994,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1
24.41,12,0,0,74,3,57,3.2351427973320726,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0
150.83,2,0,0,85,2,33,5.022761473894096,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,0,1
31.45,13,0,0,80,4,43,3.479700443150099,-0.2588190451025208,-0.9659258262890683,0,1,0,1,0,0,0,0,1
74.07,12,0,0,55,1,67,4.318421011584911,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1
17.2,21,0,0,27,1,27,2.9014215940827497,-0.7071067811865477,0.7071067811865474,0,0,1,1,1,0,0,0,0
91.31,0,0,1,33,3,33,4.52515247800206,0.0,1.0,1,0,1,3,0,0,0,1,0
158.66,5,0,1,97,1,51,5.073046554217653,0.9659258262890683,0.25881904510252074,1,0,0,2,0,1,0,0,0
336.65,11,0,0,33,2,51,5.822009856020851,0.258819045102521,-0.9659258262890682,0,0,1,1,0,0,1,0,0
14.73,17,0,0,85,2,37,2.7555697170701863,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
38.17,11,0,0,42,1,69,3.66791114767774,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,1,0
106.56,2,0,0,72,2,18,4.678048831400664,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,1,0,0
326.37,14,0,0,43,4,23,5.791091029706279,-0.4999999999999997,-0.8660254037844388,0,1,0,1,1,0,0,0,0
90.12,9,0,0,45,3,41,4.512177319138927,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1
15.35,7,0,1,25,2,37,2.7942278973432626,0.9659258262890683,-0.25881904510252063,0,0,1,2,0,0,0,0,1
86.03,8,0,0,91,3,64,4.466252886801422,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
87.87,17,0,0,40,1,56,4.487174627750384,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0
544.51,6,0,0,53,3,19,6.301721136910783,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0
240.32,11,0,0,41,1,52,5.486123853572561,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
254.45,5,0,0,93,2,42,5.543026695776807,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,0,1
273.06,1,0,0,83,2,38,5.613347060518055,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,1,0
4.37,19,0,0,83,4,49,1.6808279085207734,-0.9659258262890684,0.2588190451025203,0,1,0,1,0,0,0,1,0
217.37,20,1,1,30,2,55,5.386190871798276,-0.8660254037844386,0.5000000000000001,0,0,1,3,0,0,0,0,1
195.23,10,0,0,81,0,28,5.279287440641231,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,0,0
191.03,9,0,1,57,3,37,5.257651609822021,0.7071067811865476,-0.7071067811865475,0,0,0,1,1,0,0,0,0
58.32,1,0,1,66,3,22,4.082946517269732,0.25881904510252074,0.9659258262890683,1,0,0,2,0,0,0,1,0
28.1,3,0,0,28,2,52,3.370738174177447,0.7071067811865476,0.7071067811865476,1,0,1,2,0,0,1,0,0
269.94,18,0,0,97,2,36,5.601897394152591,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0
9.79,13,0,0,61,2,32,2.378619779270043,-0.2588190451025208,-0.9659258262890683,0,0,0,0,1,0,0,0,0
76.21,6,0,0,41,1,25,4.3465289823207245,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0
465.39,0,0,0,64,0,29,6.145022193983097,0.0,1.0,1,0,0,1,0,0,1,0,0
48.47,4,0,0,58,4,55,3.901366425239617,0.8660254037844386,0.5000000000000001,1,1,0,2,0,0,1,0,0
55.76,4,1,0,76,1,51,4.038831852291842,0.8660254037844386,0.5000000000000001,1,0,0,2,0,1,0,0,0
56.44,9,0,0,97,3,42,4.050740924739968,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0
8.78,9,0,0,46,1,33,2.280339484046726,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0
24.49,17,1,0,96,5,53,3.238286218388024,-0.9659258262890683,-0.25881904510252063,0,1,0,2,0,0,0,1,0
193.61,17,1,0,77,2,20,5.270997555893074,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,1
51.37,6,0,0,49,0,27,3.9583339082913964,1.0,6.123233995736766e-17,0,0,0,0,0,0,1,0,0
487.66,7,0,0,89,3,58,6.191666951120625,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
152.71,0,0,0,94,4,40,5.035067710236841,0.0,1.0,1,1,0,2,0,0,0,0,1
42.59,2,0,1,46,2,25,3.774827766250301,0.49999999999999994,0.8660254037844387,1,0,0,2,0,0,1,0,0
169.59,17,0,1,33,1,43,5.1392630166924285,-0.9659258262890683,-0.25881904510252063,0,0,1,2,0,0,0,0,1
132.63,0,1,0,91,1,43,4.89507478679297,0.0,1.0,1,0,0,2,0,0,1,0,0
316.41,4,0,1,81,3,29,5.760194313582143,0.8660254037844386,0.5000000000000001,1,0,0,2,0,0,1,0,0
32.33,23,0,0,48,3,42,3.506457892319648,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1
175.83,18,0,0,79,2,20,5.175188819066886,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0
79.72,0,0,0,38,0,44,4.390986376045354,0.0,1.0,1,0,1,2,0,0,1,0,0
103.15,20,1,0,68,5,49,4.645832167706981,-0.8660254037844386,0.5000000000000001,0,1,0,2,0,0,0,1,0
303.67,16,0,0,45,2,33,5.719229223645226,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
518.16,20,0,0,30,2,19,6.252212120819558,-0.8660254037844386,0.5000000000000001,0,0,1,1,0,1,0,0,0
68.69,8,0,0,28,0,38,4.244056835450428,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,1,0,0,0
31.46,18,1,0,84,2,21,3.480008562086445,-1.0,-1.8369701987210297e-16,0,0,0,1,0,1,0,0,0
117.9,13,0,0,74,2,61,4.778282803696737,-0.2588190451025208,-0.9659258262890683,0,0,0,0,1,0,0,0,0
364.49,13,0,0,93,2,29,5.901238919034426,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0
403.93,12,0,0,45,1,18,6.003714212661897,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0
116.04,17,0,0,62,4,31,4.762515756711869,-0.9659258262890683,-0.25881904510252063,0,1,0,1,0,1,0,0,0
444.6,11,0,0,50,2,67,6.0994216886130745,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
119.03,12,0,0,92,3,56,4.787741711537254,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0
436.61,20,0,0,44,1,59,6.081328102766231,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0
78.77,13,0,0,33,1,19,4.379147493923038,-0.2588190451025208,-0.9659258262890683,0,0,1,1,0,0,0,1,0
23.68,21,0,0,41,1,48,3.205993199037187,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,1,0,0,0
1209.52,3,0,0,68,3,51,7.098805298339931,0.7071067811865476,0.7071067811865476,1,0,0,1,1,0,0,0,0
230.6,7,1,0,88,2,42,5.4450117456988405,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,1
10.58,12,0,0,35,1,30,2.449279472144849,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0
226.15,21,1,0,34,0,43,5.4256105922054125,-0.7071067811865477,0.7071067811865474,0,0,1,2,0,1,0,0,0
138.38,22,0,0,94,2,23,4.937204016010373,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0
63.0,15,0,1,64,2,31,4.1588830833596715,-0.7071067811865471,-0.7071067811865479,0,0,0,1,1,0,0,0,0
211.78,17,0,0,47,2,41,5.36025876808822,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1
97.54,6,0,0,47,1,51,4.590462557115817,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0
94.87,12,0,0,71,2,61,4.562993107088905,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1
204.88,12,0,0,89,1,19,5.327293474784554,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0
